ProdId,TimeId,RegionId,MerchantId,Price_USD,Price_Original
747,20130906,4,32,251.5009105174,191.6950000000
747,20130907,4,32,252.3258813866,191.6950000000
747,20130908,4,32,252.6870737091,191.7200000000
747,20130909,4,32,251.4349731457,190.7700000000
747,20130910,4,32,253.1096383864,190.7700000000
747,20130911,4,32,253.1129966365,190.7700000000
747,20130912,4,32,253.6449942079,190.4950000000
747,20130913,4,32,253.7051025619,190.7700000000
747,20130914,4,32,253.6291164682,190.6700000000
747,20130915,4,32,253.5724497463,190.6700000000
747,20130916,4,32,254.4568346998,191.3350000000
747,20130917,4,32,255.2406133191,191.3350000000
747,20130918,4,32,253.5202800192,189.7650000000
747,20130919,4,32,254.8558943323,190.5950000000
747,20130920,4,32,258.5167900984,191.1150000000
747,20130921,4,32,258.6533568636,191.1200000000
747,20130922,4,32,258.9444500794,191.4700000000
747,20130923,4,32,258.0045305474,190.7750000000
747,20130924,4,32,256.2018617398,189.7700000000
747,20130925,4,32,255.9106086187,189.7700000000
747,20130926,4,32,256.6570008061,189.7650000000
747,20130927,4,32,255.0173593555,189.1400000000
747,20130928,4,32,256.6507526474,189.7650000000
747,20130929,4,32,256.6021662407,189.7650000000
747,20130930,4,32,256.6004313521,189.7650000000
747,20131001,4,32,256.5732036627,189.5550000000
747,20131002,4,32,256.2230824706,189.3650000000
747,20131003,4,32,257.2677301640,189.3650000000
747,20131004,4,32,257.6618175874,189.1650000000
747,20131005,4,32,256.1291284373,188.9900000000
747,20131006,4,32,256.5366233942,189.2150000000
747,20131007,4,32,256.5027285361,189.1900000000
747,20131008,4,32,256.8782803009,189.2150000000
747,20131009,4,32,256.8406221240,189.2150000000
747,20131010,4,32,255.9270081279,189.3650000000
747,20131011,4,32,256.2119889865,189.3650000000
747,20131012,4,32,256.1453769543,189.1900000000
747,20131013,4,32,256.0041709267,189.0450000000
747,20131014,4,32,255.7333315277,188.8450000000
747,20131015,4,32,256.1670602197,188.6550000000
747,20131016,4,32,253.2174471836,187.5650000000
747,20131017,4,32,253.1678922065,187.3650000000
747,20131018,4,32,256.3168655663,187.5450000000
747,20131019,4,32,256.6358231761,187.4350000000
747,20131020,4,32,257.5889222601,188.2550000000
747,20131021,4,32,257.6915446030,188.3300000000
747,20131022,4,32,257.3055744754,188.1300000000
747,20131023,4,32,257.7129884755,186.9700000000
747,20131024,4,32,258.4357202940,187.4150000000
747,20131025,4,32,252.8753089317,183.1500000000
747,20131026,4,32,252.7093494112,183.1650000000
747,20131027,4,32,252.8662640207,183.1700000000
747,20131028,4,32,250.4779982743,181.4400000000
747,20131029,4,32,250.2241039290,181.4400000000
747,20131030,4,32,251.7128818334,183.1400000000
747,20131031,4,32,248.6319050077,180.6000000000
747,20131101,4,32,245.6130816106,180.7700000000
747,20131102,4,32,243.7127283521,180.6350000000
747,20131103,4,32,243.4869401601,180.5200000000
747,20131104,4,32,246.5959441323,182.8250000000
747,20131105,4,32,246.8614440735,182.6750000000
747,20131106,4,32,245.6806838159,182.3700000000
747,20131107,4,32,246.4931649186,182.1900000000
747,20131108,4,32,243.7592307682,182.0450000000
747,20131109,4,32,243.1702091281,182.0450000000
747,20131110,4,32,243.3431359444,182.0450000000
747,20131111,4,32,243.3935650348,182.0450000000
747,20131112,4,32,244.0677375284,182.0450000000
747,20131113,4,32,244.4672736551,182.0450000000
747,20131114,4,32,244.9897183583,182.0450000000
747,20131115,4,32,245.1701962896,182.0450000000
747,20131116,4,32,245.3965814731,182.0450000000
747,20131117,4,32,245.6946581370,182.0450000000
747,20131118,4,32,245.7228472508,182.0450000000
747,20131119,4,32,246.1221680977,182.0450000000
747,20131120,4,32,246.7128851654,182.3450000000
747,20131121,4,32,245.3152053856,182.3450000000
747,20131122,4,32,245.6407175303,182.3450000000
747,20131123,4,32,247.0776022450,182.3450000000
747,20131124,4,32,247.2055583799,182.3450000000
747,20131125,4,32,247.2055583799,182.3450000000
747,20131126,4,32,246.1483842315,182.3450000000
747,20131127,4,32,247.1877973858,182.3450000000
747,20131128,4,32,247.3735762232,182.3450000000
747,20131129,4,32,248.0686578532,182.3900000000
747,20131130,4,32,248.0221056381,182.3900000000
747,20131201,4,32,247.9219764162,182.3900000000
747,20131202,4,32,247.9219764162,182.3900000000
747,20131203,4,32,247.0579467619,182.3300000000
747,20131204,4,32,248.1395823413,182.3950000000
747,20131205,4,32,247.3347056446,182.3950000000
747,20131206,4,32,249.3301801678,182.3950000000
747,20131207,4,32,249.7962817132,182.3950000000
747,20131208,4,32,249.9537490664,182.3950000000
747,20131209,4,32,249.9537490664,182.3950000000
747,20131210,4,32,251.1063388930,182.9950000000
747,20131211,4,32,251.9846051100,182.9950000000
747,20131212,4,32,252.4624086081,183.0100000000
747,20131213,4,32,251.6602466338,182.9950000000
747,20131214,4,32,251.2714959713,182.9950000000
747,20131215,4,32,251.4721140038,182.9950000000
747,20131216,4,32,251.4721140038,182.9950000000
747,20131217,4,32,251.7921763419,182.9950000000
747,20131218,4,32,251.6439814191,182.9950000000
747,20131219,4,32,251.8302920210,182.9950000000
747,20131220,4,32,250.1038711123,182.9950000000
747,20131221,4,32,250.2023549744,182.9950000000
747,20131222,4,32,250.1896981919,182.9950000000
747,20131223,4,32,250.1896981919,182.9950000000
747,20131224,4,32,250.7763315490,182.9950000000
747,20131225,4,32,250.3005740657,182.9950000000
747,20131226,4,32,250.3180357020,182.9950000000
747,20131227,4,32,250.5017015416,182.9950000000
747,20131228,4,32,251.8933814926,182.9950000000
747,20131229,4,32,251.4721140038,182.9950000000
747,20131230,4,32,251.4721140038,182.9950000000
747,20131231,4,32,252.8079021896,182.9950000000
747,20140101,4,32,252.0883959025,182.9950000000
747,20140102,4,32,251.4893938665,182.9950000000
747,20140103,4,32,250.2235665079,182.9950000000
747,20140104,4,32,248.9619499559,182.9950000000
747,20140105,4,32,248.6530922827,182.9950000000
747,20140106,4,32,248.6734742406,183.0100000000
747,20140107,4,32,249.5517177902,183.0100000000
747,20140108,4,32,249.1508233100,183.0100000000
747,20140109,4,32,248.6361999741,182.9950000000
747,20140110,4,32,249.0826062138,183.2700000000
747,20140111,4,32,250.3514099427,183.2700000000
747,20140112,4,32,250.5485491644,183.2700000000
747,20140113,4,32,250.5827266824,183.2950000000
747,20140114,4,32,250.0528703482,183.2700000000
747,20140115,4,32,250.6674617851,183.2700000000
747,20140116,4,32,249.3891621863,183.3150000000
747,20140117,4,32,249.3767112387,183.3450000000
747,20140118,4,32,248.5014274056,183.3200000000
747,20140119,4,32,248.3496841549,183.4050000000
747,20140120,4,32,248.1871915178,183.2850000000
747,20140121,4,32,248.5982905519,183.2950000000
747,20140122,4,32,248.4760191749,183.1800000000
747,20140123,4,32,248.1717689956,183.0850000000
747,20140124,4,32,250.5785580637,183.2050000000
747,20140125,4,32,250.4393132354,183.1350000000
747,20140126,4,32,250.4017341238,183.0950000000
747,20140127,4,32,250.6410650911,183.2700000000
747,20140128,4,32,256.8943470798,187.8450000000
747,20140129,4,32,257.0774141470,188.2200000000
747,20140130,4,32,256.3606878546,187.6450000000
747,20140131,4,32,253.9381304767,187.4650000000
747,20140201,4,32,252.9584280768,187.3400000000
747,20140202,4,32,253.2927791528,187.7900000000
747,20140203,4,32,253.2927791528,187.7900000000
747,20140204,4,32,253.8705553714,187.6700000000
747,20140205,4,32,252.9815977771,187.2800000000
747,20140206,4,32,252.8938845906,187.1000000000
747,20140207,4,32,254.2620648016,186.9800000000
747,20140208,4,32,254.2387877666,186.7750000000
747,20140209,4,32,254.6273886870,186.7450000000
747,20140210,4,32,254.5046734069,186.6550000000
747,20140211,4,32,254.4159485846,186.4500000000
747,20140212,4,32,254.2956077206,186.2400000000
747,20140213,4,32,253.0203987334,186.1800000000
747,20140214,4,32,254.2551272027,186.0100000000
747,20140215,4,32,254.4697861621,185.8800000000
747,20140216,4,32,254.3009906141,185.7300000000
747,20140217,4,32,254.7870556099,186.0850000000
747,20140218,4,32,255.0545581142,186.0850000000
747,20140219,4,32,255.9691986872,186.0850000000
747,20140220,4,32,256.0727574970,186.0850000000
747,20140221,4,32,254.8369514606,186.0850000000
747,20140222,4,32,255.3955106606,186.0850000000
747,20140223,4,32,255.6815059082,186.0850000000
747,20140224,4,32,252.6655674636,183.8900000000
747,20140225,4,32,252.0527504658,183.4450000000
747,20140226,4,32,252.2014091768,183.4450000000
747,20140227,4,32,251.9543528768,184.3550000000
747,20140228,4,32,252.5690919114,184.1850000000
747,20140301,4,32,254.1105819010,184.0650000000
747,20140302,4,32,253.8625558078,183.9450000000
747,20140303,4,32,253.8487548045,183.9350000000
747,20140304,4,32,254.4298640416,184.8550000000
747,20140305,4,32,253.7857466467,184.8550000000
747,20140306,4,32,255.0869079234,185.7650000000
747,20140307,4,32,258.1755951268,186.4650000000
747,20140308,4,32,256.6947260397,185.1000000000
747,20140309,4,32,256.9191905172,185.1000000000
747,20140310,4,32,257.1690308969,185.2800000000
747,20140311,4,32,257.7473389122,185.7250000000
747,20140312,4,32,258.0122963316,186.1600000000
747,20140313,4,32,258.5142160912,185.8650000000
747,20140314,4,32,256.9499199704,184.7750000000
747,20140315,4,32,257.0804069321,184.7750000000
747,20140316,4,32,257.1140332568,184.7750000000
747,20140317,4,32,256.7522437904,184.5150000000
747,20140318,4,32,256.7432080542,184.3750000000
747,20140319,4,32,256.5081776546,184.3750000000
747,20140320,4,32,256.5735000452,184.3750000000
747,20140321,4,32,254.1995488863,184.3750000000
747,20140322,4,32,254.2900016274,184.3750000000
747,20140323,4,32,254.3998233861,184.3750000000
747,20140324,4,32,254.3998233861,184.3750000000
747,20140325,4,32,254.4667848800,184.5500000000
747,20140326,4,32,256.3865413976,185.7300000000
747,20140327,4,32,256.0288713114,185.7300000000
747,20140328,4,32,254.2679288756,184.9550000000
747,20140329,4,32,254.0907322558,184.8350000000
747,20140330,4,32,254.2032553310,184.8350000000
